742,"(7, 0, 0.6391826676953293)","(7, 0, 0.465382172586713)"
743,"(7, 0, 0.48678694082150764)","(7, 0, 0.41804828902030144)"
744,"(7, 0, 0.654026049839725)","(7, 0, 1.0277586066154503)"
745,"(7, 0, 0.27845992958269516)","(7, 0, 0.95838259887324)"
746,"(7, 0, 0.9876603386970928)","(7, 0, 0.6660440453795831)"
747,"(7, 0, 1.2718316626729123)","(7, 0, 0.9869341901050676)"
748,"(7, 0, 1.229576278742137)","(7, 0, 1.014315556275196)"
749,"(7, 0, 1.0264903828512724)","(7, 0, 1.0024127814683514)"
750,"(7, 0, 0.499044358237)","(7, 0, 0.07180985515731775)"
751,"(7, 0, 0.7436855986609064)","(7, 0, 0.5864429217003712)"
752,"(7, 0, 1.623374244185634)","(7, 0, 0.4460071591537712)"
753,"(7, 0, 1.237188859283481)","(7, 0, 1.3512399061011475)"
754,"(7, 0, 1.6858844837389755)","(7, 0, 0.9304634401372622)"
755,"(7, 0, 0.9270307001263063)","(7, 0, 1.543689918973015)"
756,"(7, 0, 0.8093199651261208)","(7, 0, 1.2306426584942702)"
757,"(7, 0, 1.2691421716109548)","(7, 0, 0.46461397725894604)"
758,"(7, 0, 0.5569270520661637)","(7, 0, 1.157616536887105)"
759,"(7, 0, 0.43079572055129045)","(7, 0, 0.42231397555317507)"
760,"(7, 0, 0.6368331718412537)","(7, 0, 0.5813446645716761)"
761,"(7, 0, 1.614223403514756)","(7, 0, 1.4116446137637766)"
762,"(7, 0, 1.005493525447486)","(7, 0, 0.634958786380715)"
763,"(7, 0, 0.3527496028468473)","(7, 0, 0.8038016781167059)"
764,"(7, 0, 1.5543941167728612)","(7, 0, 0.3912180387830124)"
765,"(7, 0, 1.265510398995118)","(7, 0, 0.6582689719892365)"
766,"(7, 0, 1.8859283291514748)","(7, 0, 0.19664572374849554)"
767,"(7, 0, 0.3989642620808719)","(7, 0, 1.5708251931471784)"
768,"(7, 0, 1.3052024439760297)","(7, 0, 0.957349062732856)"
769,"(7, 0, 1.0560857316215249)","(7, 0, 0.7237864919809471)"
770,"(7, 0, 1.2797210598407738)","(7, 0, 1.2387085863140057)"
771,"(7, 0, 0.3227362682405971)","(7, 0, 0.7111870273027417)"
772,"(7, 0, 1.1196090894676693)","(7, 0, 1.1000748831003946)"
773,"(7, 0, 0.3301486701858335)","(7, 0, 0.996061297449305)"
774,"(7, 0, 0.7042099838587056)","(7, 0, 0.41332048766481944)"
775,"(7, 0, 1.2091589007887138)","(7, 0, 0.6551165401963002)"
776,"(7, 0, 0.9755771466122046)","(7, 0, 0.5518223414655368)"
777,"(7, 0, 1.504268403118981)","(7, 0, 1.0469594129281476)"
778,"(7, 0, 1.0457112274310207)","(7, 0, 1.1932051346720174)"
779,"(7, 0, 0.5482395638840571)","(7, 0, 0.6861465096876285)"
780,"(7, 0, 1.2423482776813866)","(7, 0, 0.8906695124084246)"
781,"(7, 0, 0.898708963395502)","(7, 0, 0.9791786986799839)"
782,"(7, 0, 1.1971272373973654)","(7, 0, 1.5649518753437324)"
783,"(7, 0, 0.806887732371661)","(7, 0, 0.2567734577267061)"
784,"(7, 0, 0.5506795955681959)","(7, 0, 1.371478275805451)"
785,"(7, 0, 1.7321521701255997)","(7, 0, 1.4064668852784)"
786,"(7, 0, 0.7422191108570442)","(7, 0, 1.299016096932327)"
787,"(7, 0, 0.8673989707496667)","(7, 0, 0.962965791023606)"
788,"(7, 0, 0.9338330304905695)","(7, 0, 0.8076599754676483)"
789,"(7, 0, 0.9743258985771535)","(7, 0, 1.1764179305701425)"
790,"(7, 0, 0.874478803312048)","(7, 0, 0.3776258484676621)"
791,"(7, 0, 0.8639828241088214)","(7, 0, 1.0822042900394826)"
792,"(7, 0, 0.42163470534668723)","(7, 0, 0.2982405960008798)"
793,"(7, 0, 0.16380608073012315)","(7, 0, 0.7711647156964161)"
794,"(7, 0, 0.7086983881847063)","(7, 0, 0.6718936428992981)"
795,"(7, 0, 1.1727814579806815)","(7, 0, 0.5083917638063599)"
796,"(7, 0, 1.1008001808030468)","(7, 0, 1.7650984598458053)"
797,"(7, 0, 1.27833701071796)","(7, 0, 1.5252291906746498)"
798,"(7, 0, 0.5519153771218032)","(7, 0, 1.2077725770579524)"
799,"(7, 0, 1.2776603540809808)","(7, 0, 1.3158743773126937)"
800,"(7, 0, 1.4500564434375378)","(7, 0, 1.2641196892834352)"
801,"(7, 0, 0.1535859616285602)","(7, 0, 0.5653802053081559)"
802,"(7, 0, 0.24930623563470233)","(7, 0, 1.2207938504948919)"
803,"(7, 0, 0.4167230036676626)","(7, 0, 1.0828367120016966)"
804,"(7, 0, 0.2847505479127631)","(7, 0, 1.2259981173217178)"
805,"(7, 0, 1.279160516313256)","(7, 0, 0.9264063395750278)"
806,"(7, 0, 0.4607794166121312)","(7, 0, 0.32465578834157627)"
807,"(7, 0, 0.7874584318806819)","(7, 0, 1.300104158150119)"
808,"(7, 0, 1.6017737264111582)","(7, 0, 1.2843511884899634)"
809,"(7, 0, 0.40910578432545386)","(7, 0, 1.2409906938881745)"
810,"(7, 0, 0.7726336288533344)","(7, 0, 1.0504624747225062)"
811,"(7, 0, 1.5626215614212424)","(7, 0, 0.5670055870300321)"
812,"(7, 0, 0.6484633212738405)","(7, 0, 1.5968400998960024)"
813,"(7, 0, 1.0647850195043116)","(7, 0, 0.9839777043456851)"
814,"(7, 0, 0.8747257281357014)","(7, 0, 1.222812897178073)"
815,"(7, 0, 1.2183378571441148)","(7, 0, 1.1371781735234368)"
816,"(7, 0, 0.7494815841890338)","(7, 0, 0.7669687362219668)"
817,"(7, 0, 1.4021829496692984)","(7, 0, 0.63211616967415)"
818,"(7, 0, 0.9348219600505295)","(7, 0, 0.6669644863183932)"
819,"(7, 0, 1.1540955495172103)","(7, 0, 0.9903205796056122)"
820,"(7, 0, 1.3685835743511983)","(7, 0, 1.9406583532627435)"
821,"(7, 0, 0.6173625396814411)","(7, 0, 0.8104511728990643)"
822,"(7, 0, 1.012337916196407)","(7, 0, 0.828983513997484)"
823,"(7, 0, 0.64012757461324)","(7, 0, 1.0903544671516967)"
824,"(7, 0, 0.18077649937562124)","(7, 0, 0.9401315765380679)"
825,"(7, 0, 1.458932088453956)","(7, 0, 0.8548636890260989)"
826,"(7, 0, 0.5871506966886116)","(7, 0, 0.6063984416981698)"
827,"(7, 0, 0.6825572919701571)","(7, 0, 1.7974186209440055)"
828,"(7, 0, 1.3303961354796237)","(7, 0, 0.6684582895748618)"
829,"(7, 0, 1.167928777070577)","(7, 0, 1.427942629157251)"
830,"(7, 0, 0.8143072348728214)","(7, 0, 1.7123395836701265)"
831,"(7, 0, 1.4613916441907073)","(7, 0, 0.6348219776931188)"
832,"(7, 0, 0.6440428804013917)","(7, 0, 0.6005606826699551)"
833,"(7, 0, 0.9901288635561653)","(7, 0, 1.4224934746929596)"
834,"(7, 0, 1.5703730335906245)","(7, 0, 0.3389106155552932)"
835,"(7, 0, 1.4263449814251574)","(7, 0, 0.8625951613381501)"
836,"(7, 0, 1.051246309813056)","(7, 0, 0.9714224405631314)"
837,"(7, 0, 0.9860295760493978)","(7, 0, 0.21703533910587425)"
838,"(7, 0, 1.8529582551337334)","(7, 0, 1.0609324001589826)"
839,"(7, 0, 1.0596164445579537)","(7, 0, 1.0464660609928211)"
840,"(7, 0, 1.3264746540319619)","(7, 0, 1.2732693533252917)"
841,"(7, 0, 0.8956341656248133)","(7, 0, 0.49343287538945924)"
842,"(7, 0, 0.41843333756020584)","(7, 0, 1.255361178817704)"
843,"(7, 0, 0.8819474245293442)","(7, 0, 0.8925293273815721)"
844,"(7, 0, 1.8662377130566918)","(7, 0, 1.2590646536258432)"
845,"(7, 0, 1.4534622272329243)","(7, 0, 0.9821800767136418)"
846,"(7, 0, 0.4358044628200354)","(7, 0, 0.7682242917336785)"
847,"(7, 0, 0.808805907579413)","(7, 0, 1.0870745442627834)"
848,"(7, 0, 0.6637292175001602)","(7, 0, 1.2972158473618247)"
849,"(7, 0, 1.17794689877028)","(7, 0, 0.6881667970834467)"
850,"(7, 0, 1.2483526523675077)","(7, 0, 1.0556362126762298)"
851,"(7, 0, 1.5089990833847944)","(7, 0, 1.0346575262254722)"
852,"(7, 0, 0.6532481190964615)","(7, 0, 1.8338543956563893)"
853,"(7, 0, 1.2845701913196699)","(7, 0, 1.6285059042693173)"
854,"(7, 0, 1.2866812253871305)","(7, 0, 1.6020653779966276)"
855,"(7, 0, 0.9760851311953439)","(7, 0, 0.4979322394706305)"
856,"(7, 0, 0.8016322121442772)","(7, 0, 0.8591611847730093)"
857,"(7, 0, 1.4859354730964367)","(7, 0, 1.2781646232021349)"
858,"(7, 0, 1.0401696109474576)","(7, 0, 0.3175218834548337)"
859,"(7, 0, 0.8368500832662233)","(7, 0, 1.6239169757274974)"
860,"(7, 0, 0.3251140870291179)","(7, 0, 0.6972878810456445)"
861,"(7, 0, 1.8213958500597984)","(7, 0, 1.711237904138828)"
862,"(7, 0, 1.3330434739408559)","(7, 0, 1.4948413184274547)"
863,"(7, 0, 0.28828891714373284)","(7, 0, 0.5705871492267072)"
864,"(7, 0, 1.2099672620651485)","(7, 0, 1.0904405408137259)"
865,"(7, 0, 0.2636551167492105)","(7, 0, 1.5359242986039074)"
866,"(7, 0, 1.118110691903595)","(7, 0, 0.9127980640502273)"
867,"(7, 0, 1.1512583872156341)","(7, 0, 1.59169888965716)"
868,"(7, 0, 0.6466404242629041)","(7, 0, 0.5761806049331709)"
869,"(7, 0, 1.1360943041543712)","(7, 0, 0.7105237319987313)"
870,"(7, 0, 0.9179971005185235)","(7, 0, 1.1813893993649685)"
871,"(7, 0, 0.2489842334638056)","(7, 0, 1.7610025330651111)"
872,"(7, 0, 1.633745605163711)","(7, 0, 0.9017707839690472)"
873,"(7, 0, 0.6002910992834867)","(7, 0, 0.7985316055753698)"
874,"(7, 0, 0.6785962530888735)","(7, 0, 0.7394353979127943)"
875,"(7, 0, 0.7783887609873034)","(7, 0, 0.9932733499581811)"
876,"(7, 0, 1.1015461564240774)","(7, 0, 1.2715824459421916)"
877,"(7, 0, 1.1318648202245432)","(7, 0, 1.637871301311441)"
878,"(7, 0, 0.5230729683647662)","(7, 0, 0.5283230477981979)"
879,"(7, 0, 0.8495363159970188)","(7, 0, 1.316180547568837)"
880,"(7, 0, 0.49420765993474125)","(7, 0, 1.260346678362346)"
881,"(7, 0, 0.432983981210044)","(7, 0, 1.7931927038981366)"
882,"(7, 0, 0.42668468895676825)","(7, 0, 1.668276193956081)"
883,"(7, 0, 0.9629318597182978)","(7, 0, 0.3096589186107216)"
884,"(7, 0, 0.9714570458911752)","(7, 0, 1.1966590031965294)"
885,"(7, 0, 0.3210496400432663)","(7, 0, 0.9571706211803019)"
886,"(7, 0, 1.4603718771991099)","(7, 0, 0.9731925165103811)"
887,"(7, 0, 0.3713548017220497)","(7, 0, 0.9022760004415254)"
888,"(7, 0, 0.8084997691353586)","(7, 0, 0.9132181820561313)"
889,"(7, 0, 0.9096065673987737)","(7, 0, 1.201853544929972)"
890,"(7, 0, 0.388513907090111)","(7, 0, 0.32141580291132976)"
891,"(7, 0, 0.38753299107341643)","(7, 0, 1.23137372799582)"
892,"(7, 0, 1.2226646545827216)","(7, 0, 1.695511612343827)"
893,"(7, 0, 1.1291526575911086)","(7, 0, 1.5102595964749312)"
894,"(7, 0, 0.922421604491453)","(7, 0, 0.809199325239139)"
895,"(7, 0, 0.9443486515126862)","(7, 0, 0.5806652300632112)"
896,"(7, 0, 0.5677074671432134)","(7, 0, 1.4922413879995442)"
897,"(7, 0, 0.19398020747585665)","(7, 0, 0.6708128342087519)"
898,"(7, 0, 0.47044340470002466)","(7, 0, 0.9370257726628898)"
899,"(7, 0, 0.5618953722041609)","(7, 0, 0.8946618757038827)"
900,"(7, 0, 1.659772640910091)","(7, 0, 1.1564753130976513)"
901,"(7, 0, 0.8938662658222487)","(7, 0, 1.3149741667254955)"
902,"(7, 0, 0.6393991026218648)","(7, 0, 0.8086326687032174)"
903,"(7, 0, 0.6768609656745804)","(7, 0, 0.948586865649657)"
904,"(7, 0, 1.4062301641961499)","(7, 0, 0.934367667143945)"
905,"(7, 0, 0.8480308091914205)","(7, 0, 0.8498356026254336)"
906,"(7, 0, 1.231987679761769)","(7, 0, 0.6519885796489965)"
907,"(7, 0, 0.4178278857152903)","(7, 0, 1.247907841885156)"
908,"(7, 0, 1.084810080617089)","(7, 0, 1.181178368242716)"
909,"(7, 0, 1.2151144794544098)","(7, 0, 0.8566481366017551)"
910,"(7, 0, 1.5971934135905046)","(7, 0, 1.2890289264030828)"
911,"(7, 0, 0.9596079138658526)","(7, 0, 0.8573108904460703)"
912,"(7, 0, 1.849446313360063)","(7, 0, 0.8567951416549894)"
913,"(7, 0, 1.5920681013211115)","(7, 0, 1.1793431401125516)"
914,"(7, 0, 0.7128368387771282)","(7, 0, 0.7364727809540299)"
915,"(7, 0, 1.154951179980325)","(7, 0, 0.7990078725997626)"
916,"(7, 0, 0.11603503437506224)","(7, 0, 0.6571410019592029)"
917,"(7, 0, 0.6456025225632649)","(7, 0, 0.20394649069514215)"
918,"(7, 0, 0.3508830055591825)","(7, 0, 0.7442310960497793)"
919,"(7, 0, 0.362025447942976)","(7, 0, 0.270806367563468)"
920,"(7, 0, 1.2248353667193985)","(7, 0, 1.2817822326696997)"
921,"(7, 0, 0.27350670937911614)","(7, 0, 1.1767973107723861)"
922,"(7, 0, 0.9648777939374341)","(7, 0, 0.7251039859705317)"
923,"(7, 0, 0.870559032639486)","(7, 0, 1.671395037270514)"
924,"(7, 0, 1.347029425272941)","(7, 0, 0.13106668609831318)"
925,"(7, 0, 1.089914307470845)","(7, 0, 0.33239763521086296)"
926,"(7, 0, 0.7895659433275231)","(7, 0, 1.0787610844085744)"
927,"(7, 0, 0.6032239263995505)","(7, 0, 0.3604782765226321)"
928,"(7, 0, 0.7426913953411746)","(7, 0, 0.7494241314438015)"
929,"(7, 0, 1.1083349807850928)","(7, 0, 0.1321290572864008)"
930,"(7, 0, 0.638730237607393)","(7, 0, 0.7021814644405436)"
931,"(7, 0, 1.3256195581155659)","(7, 0, 1.0002928512016194)"
932,"(7, 0, 0.04985870895144029)","(7, 0, 0.20062999657495983)"
933,"(7, 0, 1.041633469874037)","(7, 0, 1.128693984266997)"
934,"(7, 0, 0.139644663745633)","(7, 0, 0.7364234471509429)"
935,"(7, 0, 1.5648671063179003)","(7, 0, 0.7284446408431698)"
936,"(7, 0, 1.1020339498631762)","(7, 0, 1.045342246531689)"
937,"(7, 0, 0.7465610542627109)","(7, 0, 0.9239880999606315)"
938,"(7, 0, 0.7858766503956597)","(7, 0, 1.323919419052419)"
939,"(7, 0, 0.6796356392784026)","(7, 0, 0.508267956391625)"
940,"(7, 0, 0.9660647814594845)","(7, 0, 0.896120564030665)"
941,"(7, 0, 1.3855440871831703)","(7, 0, 0.612169903001009)"
942,"(7, 0, 1.317089110827737)","(7, 0, 0.8182904217911862)"
943,"(7, 0, 1.1905913822797003)","(7, 0, 1.6526043917169688)"
944,"(7, 0, 1.1544943063741524)","(7, 0, 1.1168454074311707)"
945,"(7, 0, 1.1581899651140068)","(7, 0, 0.8996396389624371)"
946,"(7, 0, 1.1659365199344909)","(7, 0, 0.7420156355374632)"
947,"(7, 0, 0.633256710757832)","(7, 0, 0.9359463442097988)"
948,"(7, 0, 1.6818071111294604)","(7, 0, 0.6528462344451107)"
949,"(7, 0, 1.4256467341798018)","(7, 0, 1.5350510819881509)"
950,"(7, 0, 1.580940389434835)","(7, 0, 0.9808153443447242)"
951,"(7, 0, 1.6548323137298904)","(7, 0, 0.5392874021031999)"
952,"(7, 0, 1.1899240395263986)","(7, 0, 0.8635387098075793)"
953,"(7, 0, 1.3576982087886034)","(7, 0, 0.47979462699545816)"
954,"(7, 0, 0.8156727574488343)","(7, 0, 0.5835836334317638)"
955,"(7, 0, 1.2894701326497735)","(7, 0, 0.15578345075398825)"
956,"(7, 0, 1.3528610274480966)","(7, 0, 1.0498892619828246)"
957,"(7, 0, 1.2720235482523135)","(7, 0, 0.05907148242676985)"
958,"(7, 0, 0.8171212398546013)","(7, 0, 0.9960070656528366)"
959,"(7, 0, 0.5907405138261237)","(7, 0, 0.9414777281927506)"
960,"(7, 0, 1.0810541734036605)","(7, 0, 0.41031331954102346)"
961,"(7, 0, 0.08858294628174013)","(7, 0, 0.7788305508551099)"
962,"(7, 0, 1.590075445636433)","(7, 0, 1.5199922186290689)"
963,"(7, 0, 0.8637390121609173)","(7, 0, 0.346182401568377)"
964,"(7, 0, 0.9281496988156687)","(7, 0, 1.4626286964633817)"
965,"(7, 0, 0.9178556618732766)","(7, 0, 0.3908988417801519)"
966,"(7, 0, 1.0870857301224)","(7, 0, 1.0158465322310346)"
967,"(7, 0, 0.4433556700515088)","(7, 0, 1.5297077045162721)"
968,"(7, 0, 1.1439138191925409)","(7, 0, 1.0711499098495145)"
969,"(7, 0, 1.4013648914502532)","(7, 0, 1.0912352903314995)"
970,"(7, 0, 0.8873025349274951)","(7, 0, 1.039989521290793)"
971,"(7, 0, 0.35907335198807666)","(7, 0, 1.1964260383443972)"
972,"(7, 0, 1.1787820063832903)","(7, 0, 0.20897217899280351)"
973,"(7, 0, 0.5321870417357594)","(7, 0, 1.1915685877043225)"
974,"(7, 0, 1.4194667966294796)","(7, 0, 1.2763800341238456)"
975,"(7, 0, 0.7371984914881239)","(7, 0, 1.5142620254129862)"
976,"(7, 0, 1.1009101703278312)","(7, 0, 0.5728407129604368)"
977,"(7, 0, 1.0126051172302821)","(7, 0, 1.1621130014890162)"
978,"(7, 0, 0.9698114878782663)","(7, 0, 0.8866686170730534)"
979,"(7, 0, 1.0098936939891185)","(7, 0, 0.29724240635504595)"
980,"(7, 0, 0.28937014537915395)","(7, 0, 1.1361662591075192)"
981,"(7, 0, 1.0954648545624879)","(7, 0, 0.6672261527994048)"
982,"(7, 0, 0.5577963021410974)","(7, 0, 1.3683205455485958)"
983,"(7, 0, 0.7811781526715594)","(7, 0, 1.4208881219379808)"
984,"(7, 0, 1.403691925137009)","(7, 0, 0.3196824782445028)"
985,"(7, 0, 0.9197379013201815)","(7, 0, 0.6574503258447594)"
986,"(7, 0, 1.1243505568290062)","(7, 0, 1.4694775544279413)"
987,"(7, 0, 0.11697010027649402)","(7, 0, 0.763396987568813)"
988,"(7, 0, 0.09375756970969662)","(7, 0, 0.8927886629066762)"
989,"(7, 0, 1.6585649356497036)","(7, 0, 0.8494914549772665)"
990,"(7, 0, 1.0747335468004429)","(7, 0, 0.7971833027653624)"
991,"(7, 0, 0.9181777086508631)","(7, 0, 1.2776347243542063)"
992,"(7, 0, 0.6904913439685021)","(7, 0, 0.3498348079541156)"
993,"(7, 0, 1.2645973806830821)","(7, 0, 0.29830466943712297)"
994,"(7, 0, 0.48958178981554534)","(7, 0, 1.5000373987558353)"
995,"(7, 0, 0.41734796325064605)","(7, 0, 1.2059595179653617)"
996,"(7, 0, 1.0019992769289132)","(7, 0, 1.1636176834299872)"
997,"(7, 0, 1.6253572644759453)","(7, 0, 1.835427129125316)"
998,"(7, 0, 0.9994972204919872)","(7, 0, 1.3134807963035782)"
999,"(7, 0, 0.7120146055504009)","(7, 0, 1.0147235230360248)"
1000,"(7, 0, 0.28894952232420046)","(7, 0, 0.6592243712642628)"
1001,"(7, 0, 0.9260016560158244)","(7, 0, 0.9435361378277137)"
1002,"(7, 0, 0.7114572274745979)","(7, 0, 1.6870959836559798)"
1003,"(7, 0, 1.0644713586589432)","(7, 0, 1.5753758880982067)"
1004,"(7, 0, 0.8737615651710572)","(7, 0, 1.0002128079885284)"
1005,"(7, 0, 0.4097742960569435)","(7, 0, 0.6317526834610476)"
1006,"(7, 0, 1.3067338238817743)","(7, 0, 1.259307315985382)"
1007,"(7, 0, 1.756610366692498)","(7, 0, 0.7298030216413017)"
1008,"(7, 0, 0.6758243383717243)","(7, 0, 0.1976412693686055)"
1009,"(7, 0, 0.6932163181745693)","(7, 0, 1.2535220138543761)"
1010,"(7, 0, 1.3087404949403196)","(7, 0, 1.1584492038452376)"
1011,"(7, 0, 0.3626802321024838)","(7, 0, 1.0346274157071176)"
1012,"(7, 0, 1.145046847807929)","(7, 0, 1.3144021593871371)"
1013,"(7, 0, 0.5567149060129499)","(7, 0, 0.6557334332949516)"
1014,"(7, 0, 0.5763254233543932)","(7, 0, 1.289728088244611)"
1015,"(7, 0, 1.0891090613287813)","(7, 0, 1.1318067586468814)"
1016,"(7, 0, 1.286442594423235)","(7, 0, 0.4883727668495128)"
1017,"(7, 0, 1.083212277052961)","(7, 0, 0.2865832885655477)"
1018,"(7, 0, 0.8928462097986356)","(7, 0, 1.0828400964062386)"
1019,"(7, 0, 1.0800222349680593)","(7, 0, 1.1282027929080547)"
1020,"(7, 0, 1.6951886763108994)","(7, 0, 0.9424919397934867)"
1021,"(7, 0, 1.1866428598654897)","(7, 0, 0.6174821532979361)"
1022,"(7, 0, 1.1222358468132012)","(7, 0, 0.8855590113385003)"
1023,"(7, 0, 1.2734777746822221)","(7, 0, 0.7723927065186528)"
1024,"(7, 0, 0.9501922098054841)","(7, 0, 0.9629811638462157)"
1025,"(7, 0, 0.9670350457622982)","(7, 0, 1.081422550751227)"
1026,"(7, 0, 1.1764749939762296)","(7, 0, 1.920501144746953)"
1027,"(7, 0, 1.1578041870148115)","(7, 0, 1.4276181384729605)"
1028,"(7, 0, 1.2982354103256886)","(7, 0, 1.5417902460643513)"
1029,"(7, 0, 1.79864555338796)","(7, 0, 1.1716792080376157)"
1030,"(7, 0, 0.9849114483462668)","(7, 0, 1.849990206664553)"
1031,"(7, 0, 0.41452646663452364)","(7, 0, 1.4313065390062176)"
1032,"(7, 0, 0.08777976064503656)","(7, 0, 0.8127307252731137)"
1033,"(7, 0, 1.3153885179452955)","(7, 0, 0.9021715833597925)"
1034,"(7, 0, 0.7540492903508521)","(7, 0, 1.108347721022977)"
1035,"(7, 0, 0.8812423099978771)","(7, 0, 0.46580408128381545)"
1036,"(7, 0, 1.651683964898169)","(7, 0, 1.6473367788126416)"
1037,"(7, 0, 1.318748933668835)","(7, 0, 0.6621903624855605)"
1038,"(7, 0, 1.4940329306586921)","(7, 0, 1.4242273026908183)"
1039,"(7, 0, 1.2154881241990465)","(7, 0, 0.5086642494631642)"
1040,"(7, 0, 0.6906859670205021)","(7, 0, 0.25486143041386244)"
1041,"(7, 0, 0.39732982606907086)","(7, 0, 0.6097441196337717)"
1042,"(7, 0, 0.6327711328490789)","(7, 0, 1.5915141872400813)"
1043,"(7, 0, 1.5313667559885422)","(7, 0, 1.5136338483223413)"
1044,"(7, 0, 0.888733293644902)","(7, 0, 1.1965633970349132)"
1045,"(7, 0, 1.2653717814386245)","(7, 0, 1.1366641097407908)"
1046,"(7, 0, 1.2998780818155042)","(7, 0, 1.4601014784567419)"
1047,"(7, 0, 1.0140675360981666)","(7, 0, 1.1835542734396647)"
1048,"(7, 0, 1.0943191685900882)","(7, 0, 0.264475299231017)"
1049,"(7, 0, 0.831750397813922)","(7, 0, 0.4561707982897464)"
1050,"(7, 0, 0.6883402535555464)","(7, 0, 0.8249486897067301)"
1051,"(7, 0, 1.3833075711282037)","(7, 0, 1.1521657260321183)"
1052,"(7, 0, 1.7096006374055235)","(7, 0, 1.075722201453203)"
1053,"(7, 0, 0.49809086361141264)","(7, 0, 0.15343436411090194)"
1054,"(7, 0, 0.3156937681761143)","(7, 0, 0.218816976296888)"
1055,"(7, 0, 1.5200659419276703)","(7, 0, 1.8189499122339523)"
1056,"(7, 0, 1.1022035018467253)","(7, 0, 1.4399988808699002)"
1057,"(7, 0, 1.6913731232929021)","(7, 0, 0.7188624924773405)"
1058,"(7, 0, 1.257050706678959)","(7, 0, 1.2374018641753342)"
1059,"(7, 0, 1.0716903662007522)","(7, 0, 0.6483336159216597)"
1060,"(7, 0, 0.8173425141782449)","(7, 0, 1.425159644165021)"
1061,"(7, 0, 0.8001489860386737)","(7, 0, 1.0610619665200645)"
1062,"(7, 0, 0.9519586556819747)","(7, 0, 0.5704155268602982)"
1063,"(7, 0, 0.383771583220611)","(7, 0, 1.558170622672571)"
1064,"(7, 0, 1.390899981345568)","(7, 0, 1.235888011987037)"
1065,"(7, 0, 0.4023675610825227)","(7, 0, 1.5103185080566752)"
1066,"(7, 0, 1.2723757805568172)","(7, 0, 1.4370401988854469)"
1067,"(7, 0, 0.974930609280508)","(7, 0, 0.4975987114408644)"
1068,"(7, 0, 1.057046357058216)","(7, 0, 1.9024452244572887)"
1069,"(7, 0, 1.3745682977451503)","(7, 0, 1.5673199666762696)"
1070,"(7, 0, 0.9650432333113784)","(7, 0, 0.6311314541926523)"
1071,"(7, 0, 1.2887816444781883)","(7, 0, 1.3534289879146497)"
1072,"(7, 0, 0.6594633472668272)","(7, 0, 1.0566937737962143)"
1073,"(7, 0, 1.2090669007655874)","(7, 0, 1.3434665124321175)"
1074,"(7, 0, 1.443844745251512)","(7, 0, 0.571830589442268)"
1075,"(7, 0, 1.052345987597429)","(7, 0, 0.9921823777827055)"
1076,"(7, 0, 0.22723459912903476)","(7, 0, 1.328737362964798)"
1077,"(7, 0, 1.27990589136373)","(7, 0, 0.7707883393983684)"
1078,"(7, 0, 0.7967688632860804)","(7, 0, 1.2763851937625388)"
1079,"(7, 0, 1.3194583487787466)","(7, 0, 1.1858007789898708)"
1080,"(7, 0, 1.1045562052068578)","(7, 0, 1.6250274315607074)"
1081,"(7, 0, 1.1026698087717417)","(7, 0, 1.2372429694709517)"
1082,"(7, 0, 0.7467426169486371)","(7, 0, 0.7967874661076266)"
1083,"(7, 0, 0.8578586044254294)","(7, 0, 1.2447594163434437)"
1084,"(7, 0, 1.3594757722643307)","(7, 0, 0.7401329674544658)"
1085,"(7, 0, 0.8827609202267113)","(7, 0, 1.542328776232143)"
1086,"(7, 0, 1.0888612328775595)","(7, 0, 0.8636622687467322)"
1087,"(7, 0, 1.0264267997634562)","(7, 0, 0.11306949137049993)"
1088,"(7, 0, 1.0719791309345967)","(7, 0, 0.8743204132463519)"
1089,"(7, 0, 0.489520095522458)","(7, 0, 1.4490236904723053)"
1090,"(7, 0, 0.5488862365366068)","(7, 0, 0.9030721849352459)"
1091,"(7, 0, 1.3135866174041602)","(7, 0, 1.308033549911391)"
1092,"(7, 0, 1.3816233472529424)","(7, 0, 0.815251537995801)"
1093,"(7, 0, 1.0333498063739506)","(7, 0, 1.545768944620936)"
1094,"(7, 0, 0.31690152700294494)","(7, 0, 1.1564666610227738)"
1095,"(7, 0, 0.9102176021071835)","(7, 0, 1.2039356427133616)"
1096,"(7, 0, 0.8700243198580175)","(7, 0, 0.8522842737494869)"
1097,"(7, 0, 0.169172243319192)","(7, 0, 0.2947530326136042)"
1098,"(7, 0, 0.4548595957467193)","(7, 0, 1.3146756647986395)"
1099,"(7, 0, 0.24412025493382017)","(7, 0, 1.0053534713230903)"
1100,"(7, 0, 0.8198329111112322)","(7, 0, 0.8110448007760476)"
1101,"(7, 0, 1.2070806233325677)","(7, 0, 1.3365777617621317)"
1102,"(7, 0, 0.6959482086757883)","(7, 0, 0.5815460849117103)"
1103,"(7, 0, 1.0399407634471796)","(7, 0, 0.8474261877833471)"
1104,"(7, 0, 0.7387995083044092)","(7, 0, 0.23858037519308162)"
1105,"(7, 0, 1.0782264606672127)","(7, 0, 1.0233347651186904)"
1106,"(7, 0, 1.6212543197323805)","(7, 0, 0.4573712352131939)"
1107,"(7, 0, 0.7747170808100837)","(7, 0, 1.0866375831737107)"
1108,"(7, 0, 1.5144142421692295)","(7, 0, 0.717987980573208)"
1109,"(7, 0, 0.3021213339480979)","(7, 0, 0.4951106751353288)"
